,Tweet,User,createdTime,label
41,"b'@krishanKTRS @swachhhyd @KTRTRS @trsinnews @trspartyonline @KTR_News @MPsantoshtrs @TheRealHimanshu @RaoKavitha @KonathamDileep @BTR_KTR Last year there was huge uproar in Mumbai due to Arrey Forest issue, but here TRS govt is nature loving &amp; strictly against cutting of tress... thanks for planting trees &amp; making my city cleaner and greener'",b'Richard72672068',2020-10-03 05:10:55,environment
42,"b'Insulin plant very good in maintaining blood sugar levels, beautiful ornamental plant,luv sun,a perfect wetland plant.Nature is Amazing.@arvindkumar_ias @CollectorRRD @jn_prtk @SabithaindraTRS @KTRTRS @jayesh_ranjan @moefcc @MoJSDoWRRDGR @HarithaHaram @mygovindia @ZC_SLP https://t.co/6g5XuLK3nZ'",b'madhulikaS2',2020-10-03 04:45:59,environment
43,"b'@krishanKTRS @swachhhyd @KTRTRS @trsinnews @trspartyonline @KTR_News @MPsantoshtrs @TheRealHimanshu @RaoKavitha @KonathamDileep @BTR_KTR Few ppl criticized Haritha Haram, but 1 thing they should realise is that ""1 tree can start a forest, plant that 1 today"" https://t.co/o5F8LeiE66.                               \xe2\x80\x9cThanks TRS Govt \xe2\x80\x9c'",b'nikhilkaperi9',2020-10-03 04:34:35,environment
44,"b'@KTRTRS Goodmorning honourable Shri KTR Anna , we are doing such trees taking care works at Peddapalli walking ground https://t.co/Eyj8xoB4Jq'",b'SRaoKanaparthi',2020-10-03 02:28:09,environment
45,b'Leaf green arch ..! Green trees on both sides of the road on the way from Nirmal district center to Khanapur .. @JAGANTRS @KTRTRS https://t.co/hTuilEF9Ps',b'Aruntrs123',2020-10-02 23:58:16,environment
46,"b'He is breeding pigs in open, dumping food leftover near nadeem, virasat, neeraja colonies at Tolichowki  Making surroundings n air pollution. Ppl are face breathing problem with it. Such things make worse in this pandemic. Request authorities to help @GHMCOnline @bonthurammohan https://t.co/Sf1q1ZxwTf'",b'HforHyderabad',2020-10-02 18:59:30,environment
47,b'@iamMSA93 @KTRTRS He is enjoying fruits from a fully grown tree.. presently selling fruits with colour and make up.. in all this process as always farmers are at loss',b'loks023',2020-10-02 18:53:31,environment
48,"b'@KTRTRS Pls spend few minutes to read hundreds of tweets from residents in Dammaiguda &amp; surroundings. Constantly trying to get your attention to address toxic leachate menace from jawaharnagar dumpyard, whole city\xe2\x80\x99s garbage sits on our head, not one soul to care https://t.co/yyz9k43ncD'",b'sanegent11',2020-10-02 18:50:02,environment
49,b'@zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC Pls resolve factory pollution gas leaks issues at pipeline road Quthubullapur',b'Kris_Akula',2020-10-02 17:16:13,environment
50,"b'The vedio show about the conversion of plastic into fuel.  The hydroxy plant which is located at RCPURAM BHEL, HYDERABAD.  @plasticfuel @kcrunofficial @KTRTRS @CommissionrGHMC @TOIHyderabad https://t.co/Hl9zsQAVWc'",b'APAVANREDDY48',2020-10-02 17:12:52,environment
51,"b'@kp_vivekanand @RajuShambipur @zckukatpally @KTRTRS @arvindkumar_ias @CommissionrGHMC Great  Initiative  Sir ! Providing  basic  necessities, that ensure &amp;  promote the  health  of the  people.  Reducing  the  spread  of diseases.  To  protect  the  health  of  the  people  by  providing  &amp;  promoting a  clean  environment.'",b'SrinivasGoud_23',2020-10-02 16:02:35,environment
52,"b'@HitKaaz @KTRTRS @kishanreddybjp @asadowaisi Software companies pay thousands of crores in TAX old city pays less tax ( quiet obvious ) As money is not growing on trees, there needs to be some money to get the work done  Not everything happens fast over night'",b'SatyaNatla',2020-10-02 15:30:21,environment
53,"b'#Homeless seek refuge under bus shelters, tree shade #Hyderabad #COVID19 #Telangana @TelanganaCMO @KTRTRS @GHMCOnline https://t.co/87dWkvDmqV'",b'writetohussain',2020-10-02 13:16:25,environment
54,"b'A multidirectional Skywalk is a much needed facility at a high traffic &amp; busy junction like #uppal, is is a safe &amp; very useful for pedestrians, helps free traffic movement &amp; reduce pollution, and with escalators &amp; elevators helping elderly, kids &amp; physically challenged. @KTRTRS https://t.co/fDGLoWngjJ'",b'AbhilashTRS',2020-10-02 12:22:49,environment
55,"b'@CommissionrGHMC Sir, is this allowed in residential area??  Lots of pollution and noise they are making, from mrng 4:30 tractors sounds will start. So much of dust is raising daily. @KTRTRS kindly plz solve this sir. https://t.co/ISod4P4LHF'",b'BKISHOR91864854',2020-10-02 12:04:38,environment
56,"b'Ministers @KTRTRS, and @jagadishTRS inaugurated the Bio-Mining Unit &amp; Faecal Sludge Treatment Plant in Bhuvanagiri. @JAGANTRS https://t.co/61i7svXwsv'",b'gatla4747',2020-10-02 10:35:52,environment
57,"b'Ministers Sri @KTRTRS, and Sri @jagadishTRS inaugurated the Bio-Mining Unit &amp; Faecal Sludge Treatment Plant in Bhuvanagiri. https://t.co/uEScOlhlpW'",b'BTR_KTR',2020-10-02 09:59:14,environment
58,"b'Ministers @KTRTRS, and @jagadishTRS inaugurated the Bio-Mining Unit &amp; Faecal Sludge Treatment Plant in Bhuvanagiri. https://t.co/ig6Qg992Xm'",b'MinisterKTR',2020-10-02 09:50:30,environment
59,"b'TO THE RESPECTED K.T.R  SIR ,IM THOTAKURI SANDEEP GOUD FROM KHILA WARANGAL ,SIR I WANT  TO BRING TO YOUR NOTICE REGARDING EX-GRATIA FOR ACCIDENTAL DEATH OF MY FATHER THOTAKURI VEERANNA WHO HAS BEEN ACCIDENTALLY DEATH BY BEING FALLEN FROM PALM TREE 21 MONTHS BACK (1/2)@KTRTRS'",b'SandeepThotaku2',2020-10-02 09:42:34,environment
60,b'KTR LIVE | Inauguration Of Bio-Mining And Faecal Sludge Treatment Plant | #ABNLIVE  Watch LIVE---&gt;https://t.co/AUFl3hySsi   #KTR #KTRInauguratesBioMiningPlant #BioMiningPlantInauguration #MinisterKTR #KTRLIVE @KTRTRS @trspartyonline',b'abntelugutv',2020-10-02 07:16:00,environment
61,b'@arvindkumar_ias @KonathamDileep @HMDA_Gov @WRIIndia @KTRTRS Great step for a cleaner lake and better environment over all. Best part DESMI has its plant here in Hyderabad.',b'SamithiSeva',2020-10-02 06:53:00,environment
62,b'@KTR_News @nitin_gadkari @KTRTRS Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032',b'devd15041987',2020-10-02 05:52:09,environment
63,"b'@KTRTRS Sir in many areas to put mission bhagiratha pipes in underground Without damaging the roads, reducing the noise pollution, air pollution and etc This method is useful sir This method is very fast process  I have given the link below sir https://t.co/VdQxcNKvok'",b'abhishekvishalk',2020-10-02 04:22:15,environment
64,"b'@KTRTRS @CommissionrGHMC @TelanganaCMO Sir Good Morning, Near Safilguda Railway Station Malkajgiri Still trees planting is not done n nobody is taking seriously so its request kindly plant more trees for our better future.. Hope u will support on this. Thanks'",b'vijaysarathiv',2020-10-02 00:40:23,environment
65,b'@KavetiL @KTRTRS Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032',b'devd15041987',2020-10-01 17:12:04,environment
66,b'@BeeramHarshaTRS @KTRTRS @trspartyonline @trsinnews @TRSTrending Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032',b'devd15041987',2020-10-01 17:11:58,environment
67,b'@MinisterKTR @KTRTRS @SabithaindraTRS @SatyavathiTRS KTR garu Good evening sir In Hyderabad city so many kilometers road devider space is wasting with cement.  If we can plant small trees in that small devider  place we can increase the greenery in the city.  Please think once sir to make the Hyderabad  city green.',b'tcsreddy05',2020-10-01 15:41:13,environment
68,b'@Narende55543511 @KTRTRS @KTR_News @jagadishTRS read the tweet it is about renewable energy  Not the coal power plant',b'SatyaNatla',2020-10-01 15:16:47,environment
69,b'@dunlop9 @KTRTRS @MC_Nizampet @kp_vivekanand @GandhiArekapudi @ETspcb @CPCB_OFFICIAL @TelanganaPCB Air pollution continued even till today spoiling our health..pls can redponsible people act on it..',b'Imshiva_kumara',2020-10-01 15:10:35,environment
70,b'@KTRTRS Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032',b'devd15041987',2020-10-01 14:33:55,environment
71,"b'@swachhhyd @KTRTRS @arvindkumar_ias @ZC_Charminar @CrmpCharminar @sai_koushika @attapurrocks @hyderabad_ihm @HiHyderabad @D5habib @khwajamoinddin @JAGANTRS @pathan_sumaya @KalyaniMuktevi @mirzahyd1 @TareeqIqbalMohd Things continue to get worse in Dammaiguda &amp; surroundings due to toxic leachate, polluted air/water from Jawaharnagar dumpyard. Lakhs reside within 10km radius, constant tweets from residents, not one soul to care @THHyderabad @NewsMeter_In @TOIHyderabad https://t.co/yyz9k43ncD'",b'sanegent11',2020-10-01 14:13:24,environment
72,"b'Sir, due to recent rains, @GHMCOnline has conducted a drive cutting down dangerously posed tree branches, due to which heaps of these branches are lying on colony roads, where people are throwing garbage. We request you to do needful\xf0\x9f\x99\x8f @CommissionrGHMC @GhmcSbm @KTRoffice https://t.co/beZvGLp867'",b'HblcWelfare',2020-10-01 13:30:02,environment
73,"b""Hello @TsspdclCorporat !  Tree branches fell on live wires in lane opposite to Union Bank of India,  Dwarakapuri Colony, Punjagutta.  Complaint made through phone with a Comp ID 20100151878  Spoke to AE and he says he's in Madhapur.  FOC No. 9490619700 not being answered  @KTRTRS""",b'PeaceAvenue',2020-10-01 11:32:09,environment
74,"b'@GHMCOnline  Sir, what are the visiting timing for Boabab Tree in Golconda? I thought it was until 630, the watchmen close it at 4 PM.'",b'SyedShawh',2020-10-01 11:29:16,environment
75,"b'@vinay_vangala @vata_foundation @prasad_gv @MC_GWMC @cdmatelangana @arvindkumar_ias @TSMAUDOnline @PMR0789 @VijayKumarU14 @KonathamDileep @KTRTRS Being Alumni of the #StGabriels school it does pain to know trees will be removed, but at-least they should be relocated.  #SaveTreesInStGabrielsSchoolKazipet   @Collector_WGLU   https://t.co/zkrKwLCdaI'",b'kirankumargoli',2020-10-01 08:52:37,environment
76,b'@vinay_vangala @vata_foundation @prasad_gv @MC_GWMC @cdmatelangana @arvindkumar_ias @TSMAUDOnline @PMR0789 @VijayKumarU14 @KonathamDileep @KTRTRS Compound wall was dismantled today. Need to save trees before they are cut. https://t.co/J1wOLtbKNQ',b'kirankumargoli',2020-10-01 08:47:37,environment
77,"b'@kirankumargoli @vata_foundation @prasad_gv + @MC_GWMC can you pls see the possibilities of translocating the old trees, we have been seeing them from our childhood Cc: @cdmatelangana @arvindkumar_ias @TSMAUDOnline @PMR0789 @VijayKumarU14 @KonathamDileep @KTRTRS'",b'vinay_vangala',2020-10-01 08:40:01,environment
78,b'@GHMCOnline is this allowed between residential buildings ???  So much pollution and noise they are making even in midnight. No one is responding to complaints. https://t.co/eq7xMbwcBd',b'BKISHOR91864854',2020-10-01 07:36:06,environment
79,b'@sravaneleti @KTRTRS @MPsantoshtrs @IKReddyAllola @JAGANTRS @BTR_KTR @trsinnews @trspartyonline We still need more measures to bring down the pollution. I have extreme allergies due to dust and pollution and there are many like me and it\xe2\x80\x99s a struggle at times to go about a normal day due to these allergies. We need trees in residential areas',b'Amy47827021',2020-10-01 06:13:44,environment
80,b'@KTRTRS @KTRoffice @TelanganaCMO @PMOIndia @narendramodi @MoHFW_INDIA @moefcc #india #telangana Can you create and encourage such goals for Cities in India? Or keep increasing pollution and make life further difficult?  https://t.co/JXKzlncnmK',b'rameshxyz',2020-10-01 05:23:13,environment
81,b'@PuttaVishnuVR @KTRTRS @TelanganaCMO @MPsantoshtrs @HarithaHaram @RaoKavitha @KonathamDileep @trsharish @IKReddyAllola @PSReddyTRS @JoguRamannaTRS Recent article saying tree cover decreased in #Telangana.     https://t.co/xBVd2n15z1',b'kirankumargoli',2020-10-01 04:49:58,environment
82,"b'@KTRTRS @cdmatelangana @Collector_MDL @mc_dammaiguda @OfficerForest, sir when 2 trees which were in dangerous  position under electrical wires were cutdown leaving 6 ft for branches to sprout by Permission of A.D.cpdcl ksra someone complained to COMMISSIONER DMC he has time to'",b'vaprasad3',2020-10-01 04:49:04,environment
83,b'@SaffronforTS @KTRTRS So sad cutting down old trees \xf0\x9f\x8c\xb3',b'xpqmabgud',2020-10-01 01:55:53,environment
84,"b""@PuttaVishnuVR @KTRTRS @TelanganaCMO @MPsantoshtrs @HarithaHaram @RaoKavitha @KonathamDileep @trsharish @IKReddyAllola @PSReddyTRS @JoguRamannaTRS That's may be the reason rains are very heavy in this season, i think so. But any how this season comparitively all the seasons rainfall is high, it is may be due to lockdown also in summer, due to lockdown pollution rate decreased all over it leads to high rain fall in season..""",b'KranthiLolugu',2020-10-01 00:51:41,environment
85,b'@SaffronforTS @KTRTRS Sad to see uprooting these decades old trees. \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa Where I was brought up.   #MyCity',b'SureshzRao',2020-10-01 00:16:37,environment
86,"b'@KTRTRS @SEPSZGHMC Beautification is fine,but pls address basic issues like clean air/water in Dammaiguda &amp; surroundings due to toxic stench from Jawaharnagar dumpyard. Whole city\xe2\x80\x99s garbage sits on our head, not one soul to care @SmitaSabharwal @TOIHyderabad @arvindkumar_ias https://t.co/yyz9k43ncD'",b'sanegent11',2020-09-30 20:06:07,environment
87,"b'@arvindkumar_ias @KTRTRS @GHMCOnline @MinisterKTR @ZC_Secunderabad @TelanganaToday @swachhbharat @SwachhBharatGov Things continue to get worse in Dammaiguda &amp; surroundings due to toxic leachate, polluted air/water from Jawaharnagar dumpyard. Lakhs reside within 10km radius, constant tweets from residents, not one soul to care @THHyderabad @SmitaSabharwal @TOIHyderabad https://t.co/yyz9k43ncD'",b'sanegent11',2020-09-30 19:59:39,environment
88,b'@mebharatt @subbu246890 @Collector_MDL @KTRTRS @TelanganaCMO @TelanganaPCB @CPCB_OFFICIAL @revanth_anumula @arvindkumar_ias @vinay_vangala @ActivistTeja @NewsMeter_In @tv5newsnow @TV9Telugu @NtvTeluguLive @abntelugutv @SakshiHDTV @V6News @hmtvnewslive @NewsMeter_In @thenewsminute @TOIHyderabad @THHyderabad please highlight our plight \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd Tax paying citizens don\xe2\x80\x99t deserve to be treated like this @arvindkumar_ias @KTRTRS https://t.co/yyz9k43ncD',b'sanegent11',2020-09-30 18:55:42,environment
89,b'@MinisterKTR @KTRTRS @SabithaindraTRS @SatyavathiTRS Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032',b'devd15041987',2020-09-30 18:37:02,environment
