,Tweet,User,createdTime,label
20,b'@SonuSood @GovindAgarwal_ @KTRTRS sir Iam vinay 7th class seekin your help for the medical emergency Brain tumour surgery  to my father for the 4th time.1st surgery 2007 2nd surgery 2016 3rd surgery 2018 all are failed4 Time surgery 5 lakh needed to surgery plz save my father',b'Vinaygvk1729',2020-10-02 05:53:30,fire
21,b'@ysjagan ELURU Private hospitals who are advertising COVID hospitals are not taking emergency cases and rejecting by saying no beds. ELURU chaitra hospitals ..Please take actions..people dying like in movies in front of reception',b'plrkiran',2020-10-01 12:34:35,fire
22,"b'@TsspdclCorporat @KTRTRS FOC not answering to calls.  Despite being an emergency and AE assuring of help, the FOC is not answering to repeated calls.  @jagadishTRS'",b'PeaceAvenue',2020-10-01 11:52:31,fire
23,b'@ashoswai @TheLeoTerrell @PressSec @seanhannity @narendramodi @vonderleyen @alexanderdecroo @realDonaldTrump @SwedishPM @smritiirani @AkbaruddinIndia @SweMFA @LindseyGrahamSC @RahulGandhi @mkstalin @PMOIndia @INCIndia @SushmaSwaraj @aroonpurie @BJP4India @ShekharGupta @n_roettgen @EmmanuelMacron @Mayawati @yadavakhilesh @ysjagan @MamataOfficial @ArvindKejriwal @akk @PrashantKishor @PrakashJavdekar @ModiBharosa @ianuragthakur @panavi @sidhant @eucopresident @EUCouncil @GOP @amishra77 @MichaelMartinTD @LeoVaradkar @MaryLTrump @AmitShah @IvankaTrump @EricTrump @DonaldJTrumpJr @FLOTUS @narendramodi Playing supreme \xf0\x9f\x94\xa5 Fire this time His descion Historical Even His mother and Family namber cannot alive',b'SumitDe32584075',2020-10-01 10:53:18,fire
24,"b'@CCP_GHMC @GandhiArekapudi @CommissionrGHMC @Director_EVDM @KTRTRS @vinay_vangala Sir apart from lapses in Fire NOC , many things builder cheating owners - like faulty lifts , faulty STP , many incomplete civil works , no amenities list continues.. need some stringent actions to be initiated by you'",b'vkchepyala',2020-10-01 06:04:24,fire
25,"b'@vkchepyala @GandhiArekapudi @CommissionrGHMC @Director_EVDM @KTRTRS @vinay_vangala Builder has applied for OC by enclosing the Fire NOCs issued by DG, Fire Services. However it was rejected as there are certain changes made by the builder and also not completed amenities block. He was directed to submit revised plans duly  completing the amenities block.'",b'CCP_GHMC',2020-10-01 05:31:54,fire
26,"b""@anushabinny @BJPMadhukarAP @BJP4Andhra @klnbjp @GVLNRAO @IParitalaSriram @ByreddyShabari @IamByreddy @DevineniHamsa \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 on fire n more i have a doubt..this tweet is on @ysjagan &amp; #kodalinani @YSRCParty know! the  why you didn't tagged them..? &amp; tagged some others you should tag them also buddy. then they will get to know right.""",b'PagadalaPavan',2020-10-01 05:13:07,fire
27,"b'@GHMCOnline The Management of SANTOSH DHABHA, located at 6 Number, Amberpet Hyderabad is running by violating GHMC, FSSAI  Norms,  The Kitchen is UNHYGIENIC, No Exhaust system, No FIRE Safety, Even there is no parking. Stale, Preserved, poisoning  FOOD is being supplied.'",b'koneti_srinivas',2020-09-30 16:42:10,fire
28,"b'True Helping hands  Emergency blood required Patient name : P.latha  Age:64 Medicure hospital, location: Hiteccity   B+ve plasma  Date of Required: 01/10/2020 Jeshwanth:9866492054 @KTRTRS @HydCollector @CPHydCity @bonthu_sridevi @cyberabadpolice @Eatala_Rajender @zckukatpally'",b'YadavMaramoni',2020-09-30 16:08:36,fire
29,b'Taken up emergency restoration of recently damaged roads due to incessant rains @KTRTRS @arvindkumar_ias @kp_vivekanand @Collector_MDL @MAYORNeelaKolan https://t.co/G2ABr3fDqy',b'MC_Nizampet',2020-09-30 15:21:51,fire
30,"b""@veejaysai @ShefVaidya @ysjagan One Mla named nani openly targeted hinduism and arrogantly said,what happens if someone break hanuman idol's hand we can reattach it, what happens if someone steals silver from temples we can buy it again,what happens if someone set fire to rath we can throw water at it.""",b'GanduriSameer',2020-09-30 14:45:19,fire
31,b'@TVMohandasPai @ysjagan @rsprasad @AmitShah @TimesNow HOODWINKING UNDER A CAMOUFLAGE OF HINDU NAMES &amp; STOKING THE FIRE OF PROSELYTISATION IS AN OUTRIGHT INFRINGEMENT OF BASIC HUMAN RIGHTS OF GULLIBLE HINDUS AND THIS NEEDS TO BE STOPPED.',b'udaygeeth',2020-09-30 09:07:36,fire
32,"b""@Dharmic_Saint @vinayk1111 @Ashwinkiing @ysjagan This is the results of Agyantha from  these kind of people fore father's  family background,  when sadhus can't concentrate on the moving fire from deepam or Jyothi , then they made  standstill Murthy called it Jyothirmurthy but some took in wrong in understa""",b'Sravant97843604',2020-09-30 06:17:23,fire
33,"b'*Emergency*  Patient Name: Lakhmi Hospital: Prasad hospital Hospital Location:  Nacharam, Hyderabad Blood Group : A- Contact : 9885512823 @BloodDonorsIn @bld4needy @KTRTRS @kishab'",b'karingulapranay',2020-09-30 03:00:08,fire
34,"b'@TsspdclCorporat  @KTRTRS Power supply not there in Tulip Gardens, Puppalaguda since 3am. Tried reaching local emergency number and AE number. Zero response. Kindly resolve the issue immediately'",b'VinayKu60873067',2020-09-30 01:17:01,fire
35,"b""@HYDTP @KTRTRS @CommissionrGHMC @Eenadu_Newspapr @V6News it may be okay for some emergency parking for some time.... But now it's became their  parking addaa at public road/ bus stop... as they are parking daily... for longer duration....    The traffic rules are same for all... and hence expecting required action""",b'KonkaShruti',2020-09-29 17:36:01,fire
36,"b'Dear @GHMCOnline @Director_EVDM   Sir, can you please do a fire safety checks in petrol bunks and hospitals please, instead of taking action after any uncertainty happen, preventing is best\xf0\x9f\x99\x8f'",b'Justthink12345',2020-09-29 11:51:36,fire
37,b'@SriSB2 @KTRTRS Thank you so much for your response. I have done thru meseva. Can you please let us know how many days will take to do the survey and payment calculations because I have some emergency and I need to sell my plot as soon as possible.',b'syedwajid73',2020-09-29 10:39:42,fire
38,"b""@ysjagan @AndhraPradeshCM  Sir, Im a child of an employee in your state government who works in Panchayat raj department. The employees of the department haven't received their salaries yet. Since this is a period of medical emergency look into this and kindly credit the salaries""",b'Suryaka08536642',2020-09-29 06:08:30,fire
39,b'@cpwrlc @KTRTRS @trsharish @TelanganaDGP @TV9Telugu Sir in warangal yesterday please emergency sir my contact number 8328133285',b'srirambabool',2020-09-29 05:10:08,fire
40,b'Pls help this village. this road is horrible to travel even an emergency ambulance services cannot reach here because of the road.#nusikottala #kalyandurg #anantapur @SankarNarayana_ @VSReddy_MP @ysjagan @YSRCParty https://t.co/bvJZmNi71r',b'arunyennam135',2020-09-29 01:44:03,fire
41,"b'EMERGENCY on 29-9-20 PATIENT NAME :Srilatha BLOOD GROUP :B negative,UNITS:3 AGE:53,Open heart surgery HOSPITAL:Yashoda Hospital,Secunderabad  CONTANT NO:7989408281 @RaoKavitha @KTRTRS @HiHyderabad @harish2you @hydcitypolice @TOIHyderabad @SCSC_Cyberabad'",b'madihafatima27',2020-09-29 00:07:46,fire
42,b'Emergency *VIJAYAWADA*  Date: 29-09-2020 Time: 6:00 Am to 7:00 Am Patient name: Satyavathi Age: 58 Problem: surgery Blood group: O +ve blood Location: Vijayawada Andhra Hospital Phone number: 8894061755  (Supraja) @TOIVijaywada @RaoKavitha @KTRTRS',b'madihafatima27',2020-09-29 00:06:48,fire
43,"b'@KTRTRS Hi, I am Dr. Samyuktha Kooniah Ph D. I proved that the telugu language existed 4000 years ago in the Sumerian cuneiform records as the Dilmun language. Dilmun means the Land of Fire and Telengana means Nippu Kanam. I am a daughter of Telengana, help me with a house/money'",b'DKooniah',2020-09-28 18:17:46,fire
44,"b'Requirement:blood plasma Name :B Gangu Age:55 Blood group:o+ve Contact number:7569635676, 8885864553 Status: emergency Issue:severe lung damage Hsptl:cvvm hospital, civil hospital road, karimnagar Please help \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f @KTRTRS  @trsharish @Eatala_Rajender  @RaoKavitha'",b'Shivasaigoudda1',2020-09-28 13:10:07,fire
45,"b'@BloodDonorsIn @TSwithKCR @KTRTRS @KTRoffice @RaoKavitha @DrTamilisaiGuv #URGENT Date of Posting: 28/09/2020 Req :O+ve Blood Plasma Name :B Gangu.     Age:55 Contact number: 7569635676, 8885864553 emergency severe lung damage Hsptl: cvvm hospital, civil hospital road, Karimnagar'",b'Purohitsurender',2020-09-28 13:09:33,fire
46,b'@TsspdclCorporat @jagadishTRS @KTRTRS This is an emergency and intentional harrassment to the consumers. Please restore the power. There are more than 200 people who are suffering due to this issue.',b'pranaykulkarni',2020-09-28 13:06:00,fire
47,b'@ysjagan hi sir my name A.SURESH KUMAR I need help too much financial problems. I need support from government my father MISSING 8 years. Please give me  financial you can save me sir .financial people too much call .I need emergency help  sir.',b'ASURESH45422394',2020-09-28 12:30:15,fire
48,"b'@delventotime @RituRathaur @ysjagan @narendramodi Just want to tell you poltical parties r playing with fire.Hindus will not be depend on any political party. Indeed Hindus will not be suffered and kept silent any more.When it comes to do or die situation we will fight long last with state or center gov or xtian, jihadi'",b'JayMaaChamunda',2020-09-28 11:17:19,fire
49,b'Tech Powered: GPS equipped fire engines to reach accident spot quicker in Greater #Hyderabad https://t.co/bLTMfQbU5X  @ET_Government @GHMCOnline @CommissionrGHMC @TelanganaDGP @TrsMahmoodAli @mahmoodalitrs',b'ET_Government',2020-09-28 09:16:37,fire
50,b'@ShefVaidya @ysjagan Warlock. Considering his persuasion he should be burned at the stake. We can all dance around the fire',b'ManishaSahay8',2020-09-28 07:17:43,fire
51,"b'@ShefVaidya   Plz bring in some more fire madam.. He, @ysjagan still mum on issue, If still opens mouth we know a loose statement would be by him.  Thanks for your voice.. https://t.co/PMx7NRKELo'",b'Shekarchndra1',2020-09-28 07:13:25,fire
52,"b'Who knows ..they are not debating it because they ""Lit The Fire "" to provoke..rem silence on ShaheenBagh for months ..till BJP Dubki ?? Enough to mischief with NON BJP States let\'s BEGIN from CENTRE with change in Commie Texts Glorifying History n Religion of Invaders.  @ysjagan https://t.co/90JRjIeVYD'",b'chitrapadhi',2020-09-28 07:03:00,fire
53,"b'@greensainikpuri @PMOIndia @rashtrapatibhvn @rajnathsingh @kishanreddybjp @TelanganaCMO @KTRTRS @RakshaSampada @aajayced1001 @drajaykumar_ias @sonamley @RaoMlc @revanth_anumula @VP_SCB @canttindia @cbkamptee @sai_rwa @unitedresdntwel @abrwa2013 @SriEnclave @SangeetaBhagwan @GBamboat @DefenceMinIndia @RSReddyMettu1 @VAMSHIK58561716 @danielj30703807 @amksocialwork @simhadribolarum #Bolarum &amp;associated colonies requests @DefenceMinIndia to open all closed roads by LMA which are under #SCB #Secunderabad Cantonment Board,due to which lakhs PUBLIC r going through great inconvenience like lost connectivity, shortcut to many areas,escalated fuel costs,emergency! https://t.co/uERIu6mWuX'",b'NewBolarum',2020-09-28 06:00:58,fire
54,"b'@greensainikpuri @PMOIndia @rashtrapatibhvn @rajnathsingh @kishanreddybjp @TelanganaCMO @KTRTRS @RakshaSampada @aajayced1001 @drajaykumar_ias @sonamley @RaoMlc @revanth_anumula @VP_SCB @canttindia @cbkamptee @sai_rwa @unitedresdntwel @abrwa2013 @SriEnclave @SangeetaBhagwan @GBamboat @DefenceMinIndia @RSReddyMettu1 @VAMSHIK58561716 @danielj30703807 @amksocialwork @simhadribolarum #Bolarum &amp;associated colonies requests @DefenceMinIndia to open all closed roads by LMA which are under #SCB #Secunderabad Cantonment Board,due to which lakhs PUBLIC r going through great inconvenience like lost connectivity, shortcut to many areas,escalated fuel costs,emergency! https://t.co/2Oe60ac6ck'",b'NewBolarum',2020-09-28 06:00:07,fire
55,"b'@greensainikpuri @PMOIndia @rashtrapatibhvn @rajnathsingh @kishanreddybjp @TelanganaCMO @KTRTRS @RakshaSampada @aajayced1001 @drajaykumar_ias @sonamley @RaoMlc @revanth_anumula @VP_SCB @canttindia @cbkamptee @sai_rwa @unitedresdntwel @abrwa2013 @SriEnclave @SangeetaBhagwan @GBamboat #Bolarum &amp;associated colonies requests @DefenceMinIndia to open all closed roads by LMA which are under #SCB #Secunderabad Cantonment Board,due to which lakhs PUBLIC r going through great inconvenience like lost connectivity, shortcut to many areas,escalated fuel costs,emergency! https://t.co/2zLhkZqKrU'",b'NewBolarum',2020-09-28 05:58:15,fire
56,b'\xe2\x80\x9cSir please go through this it\xe2\x80\x99s an emergency one of my friend father is going through this critical situation we need your support sir you have been a great support to many people we need you at this situation sir you are the only hope for their family\xe2\x80\x9d @KTRTRS  @KTRoffice https://t.co/u6XSF9rtVg',b'SakethPodeti',2020-09-27 18:20:48,fire
57,b'@HydWatch @rjsaulakh @GHMCOnline @KTRTRS @arvindkumar_ias @ZC_SLP @sushilrTOI @VijayGopal_ @CCP_GHMC Sir we have Occupation certificate issued by GHMC. That means STP/Fire/waste composition is also in place \xf0\x9f\x98\x80',b'SamarRohit',2020-09-27 17:06:38,fire
58,b'@HammadMHU @picklepro_fire @trspartyonline @KTRTRS @DrRanjithReddy @cyberabadpolice Want #justiceforhayabegum',b'doctor4india',2020-09-27 15:01:10,fire
59,"b""@pavan_ramesh_v @tncsagar @Jayanth15540009 @Nallurikisshor4 @GVLNRAO @ncbn @ysjagan @naralokesh What kakinada don't have buses?? you are joking man.. Shelters are being built for buses, ambulances, fire trucks to decrease wear and tear so that they can last longer.""",b'ChowRatan',2020-09-27 07:54:06,fire
60,b'@KTRTRS Sir this is regarding the RUB that is being pending for 6 years in East Anand Bagh Malkajgiri. The delay has not only caused many issues to our residents. There is no proper road and during emergency reaching hospital also getting delayed. Thus few people lost their lives',b'RajasekharManem',2020-09-27 06:48:56,fire
61,"b""@GaneshN8198089 @KTRTRS @SabithaindraTRS @TelanganaCMO @trspartyonline @KTRoffice @AICTE_INDIA It's not at all safe to conduct exams now  As this disease is spreading like wild fire we should not have exams now""",b'ARafeque',2020-09-26 12:13:17,fire
