,Tweet,User,createdTime,label
23,"19 lakh cash stored in ATM secured with timely arrival of police patrol vehicle, Three Persons arrested for attempting to Rob ATM. 1 Auto &amp; 3 two-wheelers seized. Nabbed Them Within 7hrs of Crime. #UseDial100 @TelanganaDGP @TelanganaCOPs https://t.co/hthSmCM1KF",b'adilabad_sp',2020-11-21 05:17:25,police
24,@meerpetps @RachakondaCop @TelanganaDGP @TelanganaCOPs Thank you so much for your concern and help.. really appreciate..!! Dear @meerpetps pls dont call them poor people.. they are in need of something.. so lets call them needy ones.,b'vishal1189',2020-11-21 05:10:02,police
25,@meerpetps @RachakondaCop @TelanganaDGP @TelanganaCOPs Very nice to see... god will help you.. Keeping serving for needy people along with your precious Job responsibilities...🙏,b'LakkaVenkatesh',2020-11-21 05:07:30,police
26,@CYBTRAFFIC @jvidyasagar @TelanganaCOPs @HYDTP @Rachakonda_tfc @cyberabadpolice @TelanganaDGP It's a good Gesture from traffic police for appreciating in public domain and recognising efforts of a good Samaritan👏,b'MalakpetD',2020-11-21 05:01:02,police
27,@CYBTRAFFIC @jvidyasagar @TelanganaCOPs @HYDTP @Rachakonda_tfc @cyberabadpolice @TelanganaDGP Here you can see the proof..!! https://t.co/EByCgfJIhv,b'RamSunderLal',2020-11-21 04:58:22,police
28,@CYBTRAFFIC @jvidyasagar @TelanganaCOPs @HYDTP @Rachakonda_tfc @cyberabadpolice @TelanganaDGP Hello sir y can't  you challan on him who cancelled my ride yesterday..?? https://t.co/1gB06MFv9a,b'RamSunderLal',2020-11-21 04:57:48,police
29,"Police Vehicle Parked In No Parking Zone Vehicle Num:- TS09PA3675 Date:- 21/Nov/2020 Time:- 10:04 Hrs Location:- High Court Rd  Rikab Gunj, Hyderabad @TelanganaDGP @CPHydCity @AddlCPTrHyd @HYDTP @hydcitypolice @insptr_charmina https://t.co/2MhGo4hKaB",b'CitizenPolize',2020-11-21 04:56:49,police
30,Inspector _ Mahender Reddy and staff have # Distribution  # Blankets to poor people #  @RachakondaCop @TelanganaDGP @TelanganaCOPs https://t.co/XzIVGCih9t,b'meerpetps',2020-11-21 04:53:23,police
31,@RachakondaCop @TelanganaCOPs @hydcitypolice @cyberabadpolice @TelanganaDGP @IPS_Association @CPHydCity @ipstelangana @cpcybd Respected sir 👏🏻👏🏻,b'EVSrinivasRao1',2020-11-21 04:53:16,police
32,"Dear sir/madam, I have found him at omkar nagar,sagar ring road coming in opposite direction which means (wrong way) I request you to take action against him. TS05EX4366 November 18th at 12:05pm. Thankyou. @RachakondaCop @Rachakonda_tfc @HYDTP @LbnagarTrPS @CYBTRAFFIC https://t.co/1jMipgrUaJ",b'Bhanu27868005',2020-11-21 04:52:55,police
33,"#Police Job is not a power, it's a responsibility towards society.     #CP_Rachakond Shri Mahesh M Bhagwat.  #RachakondaPolice with you for you.  @TelanganaCOPs  @hydcitypolice @cyberabadpolice @TelanganaDGP @IPS_Association @CPHydCity @ipstelangana @cpcybd https://t.co/d2JcgE1DsI",b'RachakondaCop',2020-11-21 04:51:33,police
34,"@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad Beautiful this is what people expect all about policing ...wish public from all sections do extend our support to these officer's whenever wherever required ... Telangana Cops you are raising the bar of standards for sure ,Hope to hear more such successful storiesin future 🏆🏆",b'skr4486',2020-11-21 04:50:17,police
35,@CyberCrimePSCyb @cyberabadpolice @CYBTRAFFIC @TS_SheTeams @EOWCyberabad @SCSC_Cyberabad @sheteamcybd @TelanganaDGP @cpcybd @CPHydCity @RachakondaCop @hydcitypolice @HYDTP Plz help me Sir loss of money Fourd message,b'DurgamVijayku17',2020-11-21 04:49:01,police
36,@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad Very dangerous Reckless Irresponsible Very bad   Very sorry for the kid  Lesson to the other parents  Mother's please teach your husbands.,b'masaleem20011',2020-11-21 04:48:37,police
37,"""Your safety is our concern"", Shamshabad SHE Team has conducted a decoy operation on 20-11-2020 at Shamshabad bus stand, RGIA to ensure and monitor women's safety. #womenempowerment #decoy #cyberabadpolice #women   @telanganadgp   @telanganacops   @cyberabadpolice  @cpcybd https://t.co/hZ0JrAtLHL",b'sheteamcybd',2020-11-21 04:43:27,police
38,@Jawaharnagarps @RachakondaCop @TelanganaDGP @hydcitypolice @TelanganaCOPs @KavyaMayor Super,b'Tharigoppula910',2020-11-21 04:37:00,police
39,"@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @HYDTP @Rachakonda_tfc @drpuppalaa Can you pls share same in English ,thanks",b'satanicash',2020-11-21 04:32:29,police
40,"@sudheer_leader @CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad super bro.. but traffic dept escapes by saying roads come under GHMC.  govt plays a double game here. challan department works ""very effective"", responsible dept ""hides"". so citizens will get the blame  with penalty. traffic dept n ghmc roads section should be merged.",b'amarperla',2020-11-21 04:23:56,police
41,"@AddlCPTrHyd @HYDTP @CommissionrGHMC Sir, thank you for updating us and very appreciative of your concern towards us. I salute. Jai Hind.",b'ghouseuddin7',2020-11-21 03:50:28,police
42,"@cyberabadpolice @TelanganaDGP @TelanganaCOPs @RachakondaCop @hydcitypolice @sheteamcybd @EOWCyberabad @CYBTRAFFIC Nallagandla, near Ratnadeep, i see  many children begging. This is a routine affair. Please rescue them.",b'satyakarlapudi',2020-11-21 03:47:43,police
43,Hello sir @CYBTRAFFIC @HYDTP @hydcitypolice can you plz look here once..??,b'RamSunderLal',2020-11-21 03:32:08,police
44,@EOWCyberabad @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice @RachakondaCop @PRohini_IPS @SCSC_Cyberabad @TS_SheTeams @sheteamcybd @CyberCrimePSCyb @CYBTRAFFIC @CPHydCity #QNET is also a MULTI LEVEL MARKETING....BANN #QNETSCAM,b'ManjuHarijan5',2020-11-21 03:30:40,police
45,@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad GREAT,b'venkatpanigiri',2020-11-21 03:25:29,police
46,@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad Did you arrest him or gave a hefty fine?,b'VenkateshKava19',2020-11-21 03:21:06,police
47,Be vigilant &amp; be cautious. Senitizing people as this kind of scams became more @CyberCrimePSCyb @CyberCrimeshyd @CyberCrimeRck @DCP_CCC_Delhi @Cyberdost @CyberVigilance1 @ccoe_hyd @INTERPOL_Cyber @EOWCyberabad @EOWDelhi @EndNowCyber @KonathamDileep @TelanganaCOPs @harish2you https://t.co/RJBoNbAPk1,b'ActivistTeja',2020-11-21 03:01:26,police
48,"@HYDTP Helmet less, Triple riding, Cell phone driving. They must have passed many traffic constables. Careless riders and @HYDTP complacency? they should be jailed for this misadventure. https://t.co/x7GYkyXaFd",b'Raj202012',2020-11-21 02:47:06,police
49,@RachakondaCop @TelanganaDGP @TelanganaCOPs @ChoutuppalPS @DcpBhongir Repeat offenders are a big problem and police must take strict action against those who repeatedly do same crime and also write to the State and Central Law minister to make strict laws against such people.,b'The_Modi_Bhakt',2020-11-21 02:41:44,police
50,@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad How I wish every person in the HTP/CTP is as responsive as this team!,b'mujtabahmed2',2020-11-21 02:38:53,police
51,@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad Proud of Hyd Police ...,b'The_Modi_Bhakt',2020-11-21 02:36:44,police
52,"#Choutuppal_Police of Rachakonda Police Commissionerate conducted #Police_Kalajatha_Programme to create #awareness on #WhiteCollarCrimes, #Superstitions &amp; #COVID19 in Chinnakondur village of Choutuppal Mandal.  @TelanganaDGP @TelanganaCOPs @ChoutuppalPS   @DcpBhongir https://t.co/b9h9pVnxS4",b'RachakondaCop',2020-11-21 02:36:39,police
53,#Feedback from a citizen over the swift action by #Rachakonda_Police #SHE_team. @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia https://t.co/3VGkUVU8oo,b'AbdullapurmetPS',2020-11-21 02:32:46,police
54,"@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad Num plate also not visible. He must be called to the police station, back ground check - warning &amp; fining .",b'pcdhyd',2020-11-21 02:30:23,police
55,"Commissioner of Police, Cyberabad Shri V.C Sajjanar, IPS briefing about #GHMCElections2020 #Bandobasth arrangements. #CyberabadPolice   @TelanganaDGP @cpcybd @TelanganaCOPs https://t.co/3RexryVZDC",b'cyberabadpolice',2020-11-21 02:25:29,police
56,"@SwatiLakra_IPS @sheteams_rck @RachakondaCop @TelanganaCOPs Good morning to all members I with you all refer as army,ips,ganasan and murgan areone child with you as same key code 🦁❤️🔑 to find stone Refer link  https://t.co/uUZ1IhHa3N https://t.co/whnP9y3o0B Also today all towardsgreatfeature Without any troubles to successfullycompleted",b'Saravindan25',2020-11-21 02:24:25,police
57,"@RachakondaCop @DcpBhongir @NarayanapurPS @AcpChoutuppal @ChoutuppalPS @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice @AmitShah @rajnathsingh @DrMRaviIPS1 @DrTamilisaiGuv @thekiranbedi @Murugan_TNBJP @PiyushGoyal @SylendraBabuIPS @narendramodi @copmahesh1994 @ysjagan @ArvindKejriwal @CMOTamilNadu Good morning to all members I with you all refer as army,ips,ganasan and murgan areone child with you as same key code 🦁❤️🔑 to find stone Refer link  https://t.co/uUZ1IhHa3N https://t.co/whnP9y3o0B Also today all towardsgreatfeature Without any troubles to successfullycompleted",b'Saravindan25',2020-11-21 02:22:38,police
58,Quiz for everyone: Did anyone able to find any traffic related sign in the below pic ?   Picture details : Captured the targeted object not less than 20ft Location: From Jubilee Hills checkpost to KBR park  @HYDTP @hydcitypolice @KTRTRS @TelanganaCMO @TSMAUDOnline @GHMCOnline https://t.co/4wUxYYrYUp,b'kamedi_manoj',2020-11-21 02:16:56,police
59,"@amarperla @CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad They mount the phone on stand and keep both hands free for driving. They only view the route where required, but they don't talk and get distracted. There is no comparison between the photo shown by police and your complaint.",b'MuraliAllad',2020-11-21 02:13:29,police
60,"@cyberabadpolice @TelanganaCOPs @TelanganaDGP @hydcitypolice @RachakondaCop @CyberCrimePSCyb @CyberCrimeRck Very good action , really appreciate .",b'pradhan_razne',2020-11-21 02:12:24,police
61,@SwatiLakra_IPS @sheteams_rck @RachakondaCop @TelanganaCOPs Gud job...,b'SudhakarDoota',2020-11-21 01:44:52,police
62,"@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad That is our Ts police, great sir",b'Anandku32651654',2020-11-21 01:33:16,police
63,@HYDTP this is at Mehditpnam sorry to say in Mehditpnam no rules are at all any body can go from any where opp to prince it's one way but people use that road also no one to borthred https://t.co/xKmnpXoVB0,b'SureshMahadeva1',2020-11-21 01:28:28,police
64,@RachakondaCop @DcpBhongir @NarayanapurPS @AcpChoutuppal @ChoutuppalPS @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice Yes sir..  please provide CCTV in all city's sir,b'KosariBabu',2020-11-21 01:17:54,police
65,@CYBTRAFFIC @TelanganaCOPs @cyberabadpolice And sir also at Balanagar x roads to y junction lot of heavy vehicles are coming in opposite directions please look into it i had already raised the problem lot of times,b'kondam_babu',2020-11-21 01:00:56,police
66,@CYBTRAFFIC @TelanganaCOPs @cyberabadpolice Respected sirs balkampet fly over nundi heavy vehicles opposite direction lo vasthuntai please place the traffic constable there,b'kondam_babu',2020-11-21 00:58:54,police
67,@RachakondaCop @DcpBhongir @NarayanapurPS @AcpChoutuppal @ChoutuppalPS @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice 🦁❤️🔑 to find stone https://t.co/OVsfNME1zN,b'Saravindan25',2020-11-21 00:58:50,police
68,The sleuths of @BalapurPS Police have #arrested one accused person who murdered a person due to sudden #provocation. @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice @DCPLBNagar @AcpVPuram https://t.co/a4buL4pvVS,b'RachakondaCop',2020-11-21 00:58:28,police
69,Realtors eyed on Natural resources  @Collector_MBD @TelanganaCMO @TelanganaCOPs @TelanganaDGP @cpwrlc @cpwarangal1 @DayakarRao2019 @MinisterKTR @SatyavathiTRS https://t.co/NeIYanhCDo,b'HiWarangal',2020-11-21 00:57:04,police
70,"Sri. K. Narayana Reddy, @DcpBhongir inaugurated 10 Community #CCTV Cameras at #Gudimalkapur_Village in the limits of @NarayanapurPS. @AcpChoutuppal, SHO @ChoutuppalPS, Local Sarpanch, MPTC &amp; elders attended the programme. #surveillance  @TelanganaDGP @TelanganaCOPs https://t.co/6pZ5AY0wcE",b'RachakondaCop',2020-11-21 00:49:41,police
71,A Man got arrested by #Cherial_Police for pretending to be a Police Officer and collecting money illegally from goods vehicles in Cherial premises. @husnabad_acp @cherial_ps @TelanganaCOPs @TelanganaDGP @komuravelli_ps @maddurPS_sdpt https://t.co/oBKPXWw6ue,b'siddipetcp',2020-11-21 00:49:00,police
72,"@TelanganaDGP  @CPHydCity  @cpcybd  @RachakondaCop  @SwatiLakra_IPS  @TelanganaCOPs  @rukkalam  Without any bias justice and punismt  for criminals should be for rape victims.  In history due to politicians,wrng use of police, doctors duty,corp hospitals &amp; youth injustice happnd",b'kmcvenu',2020-11-21 00:00:14,police
73,@HYDTP @AddlCPTrHyd @insptr_kachigud This is the time for traffic to be control within but not on Road. Now it is activity of Asur (Rakshash). FROM: Begger to universal Princess (SRI RADHAIN GOLDEN AGE).,b'GovindaReddyBo2',2020-11-20 23:38:01,police
74,@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @HYDTP @Rachakonda_tfc @drpuppalaa Sir this not impossible in Old city Hyderabad...I am cab driver sir.neenu daily Chala chustuntanu but old city traffic police vallu chusina emi annaru Sir...this is true kavalante meeru oka sari CCTV footage check cheyandi...triple riding wrong route no helmet in old city...,b'Rajashe97358233',2020-11-20 22:38:45,police
75,"@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad Still you people are continuing in dwell and decay, there is no physical movements that safe without connecting to your etrnal source, first surrender to your Adhinayak Bhavan, connect to your eternal father mother and master with help of witness persons.....no physical world",b'MaharajShanker',2020-11-20 21:28:35,police
76,@TSConsumers  No acknowledgement for my complaint . .  @TelanganaCOPs can u help me in getting this done ?????  I want these people to be punished for there robbery!! https://t.co/qJej7VpQlL,b'gautham8192',2020-11-20 20:39:57,police
77,"@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad omg, this is complete stupidity, and dangerous for kids...",b'kiranjettytrs',2020-11-20 20:36:02,police
78,#Feedback from a citizen over the swift action by #Rachakonda_Police #SHE_team. @TelanganaDGP @TelanganaCOPs @DCPLBNagar https://t.co/CCHpePsEiA,b'KandukurPS',2020-11-20 18:44:07,police
79,@HYDTP @AddlCPTrHyd @insptr_kachigud Really friendly police I salute you with heart and soul.,b'AbdulHabeebHan1',2020-11-20 18:38:25,police
80,@RachakondaCop @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia @thenewsminute @TelanganaToday @the_hindu @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline @TOIHyderabad Salute for you,b'manu300896',2020-11-20 18:37:43,police
81,"@HYDTP @hydcitypolice @HYDTraffic @cpcybd @CPHydCity From when can I expect the special drive, even many of the vehicles using the official police and ambulance sirens",b'forthepeople991',2020-11-20 18:36:45,police
82,@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad Life is the least thing that people care about.,b'rameshlankala',2020-11-20 18:34:58,police
83,@HYDTP @AddlCPTrHyd @insptr_kachigud 🤣🤣what rubbish? You damaged my car and never bothered to respond my multiple compliant and say you care? Absolute crap! https://t.co/hIpSwQksvz,b'SuravarapuC',2020-11-20 18:34:08,police
84,@sud_saxob33t @gudapureddyamar @AddlCPTrHyd @3am @HYDTP Can create fear of punishment,b'WithCitizen',2020-11-20 18:25:45,police
85,@SwatiLakra_IPS @RachakondaCop @sheteams_rck @TelanganaCOPs Kudos for timely intervention and tracing out the missing kid. Golden hour response is the key for detection and rescue.,b'seshagiribv',2020-11-20 18:18:15,police
86,#Feedback from a citizen over the swift action by #Rachakonda_Police #SHE_team. @TelanganaDGP @TelanganaCOPs @KTRTRS @TSHomeMinister @TelanganaCMO @ts_womensafety @SwatiLakra_IPS @SumathiIPS @TS_SheTeams @sheteams_rck @sheteamcybd @SheTeams @IPS_Association @BPRDIndia https://t.co/2QhDkHfnAl,b'RachakondaCop',2020-11-20 18:15:11,police
87,@HYDTP @AddlCPTrHyd @insptr_kachigud Super God Job,b'sai67832270',2020-11-20 17:43:01,police
88,"Respected sirs , please send us to training nov 2020🙏 🙏 @TelanganaDGP @TelanganaCMO @KTRTRS @KTRoffice @TelanganaCOPs @CPHydCity https://t.co/85MObULPya https://t.co/kfjbUNIf3M",b'ChauhanSampath',2020-11-20 17:24:38,police
89,"@RachakondaCop @BalapurPS @TelanganaDGP @TelanganaCOPs @cyberabadpolice @hydcitypolice @DCPLBNagar @AcpVPuram @the_hindu @TelanganaToday @thenewsminute @TOIHyderabad @NewsMeter_In @sakshinews @ManaTelanganaIN @ntdailyonline #Thanks for the immediate action sir and  help, proud of you.",b'TVkmurthy2',2020-11-20 17:22:04,police
90,"@AddlCPTrHyd @HYDTP @CommissionrGHMC Respected sir, Begum bazar nala bridge  work done very fast because of Mr.Anil Kumar sir continues efforts I appreciate sir work otherwise it will take more time thank you very much sir.",b'MohdMus27163166',2020-11-20 17:05:03,police
91,@cyberabadpolice @hydcitypolice @TelanganaDGP @TelanganaCOPs @RachakondaCop @CYBTRAFFIC # Sir i am from chitra lay out besides Ranga Reddy Court there is marriage procession going on sine half an hour with huge sound and DJ ect please do the needful and dont let them know my name sir.,b'TVkmurthy2',2020-11-20 16:56:44,police
92,"@beecharaju73 @KTRTRS @TelanganaCMO @AjayPuvvada any comments @CYBTRAFFIC , @HYDTP ?? will it come under your section?",b'amarperla',2020-11-20 16:35:37,police
93,"@hydcitypolice @forthepeople991 @HYDTraffic @cpcybd @CPHydCity @HYDTP Do not expect any kind of actions on Politician vehicles, celebrities vehicles, even police dept, Govt official vehicles etc.. as all of them are exempted as per Telangana Police dept..  Police will be silent mode in this matter.. thats fact ✍️✍️",b'andhrawrites',2020-11-20 16:35:07,police
94,"@AddlCPTrHyd @3am @HYDTP Respected sir, Please install automatic cctv camera or police specially for wrong side driving if they get continues 5 challans amount nearly 5700  automatic they will follow traffic rules more important thing is vehicle ownership transfer after this everything will be right.",b'MohdMus27163166',2020-11-20 16:25:30,police
95,@SudheerBudala @TelanganaCOPs 1-2 bushes or plant in front of traffic signs won't effect temperature much here the priority is road safety. If temperature is serious issue we can plant front of our homes.,b'Ranjith05318193',2020-11-20 16:20:02,police
96,"@praved01 @VijayGopal_ @bandisanjay_bjp @HYDTP They make provisions, hv necessary approvals in place. This is done to encourage offenders to come forward &amp; clear their challan. Police definitely cannot chase offenders &amp; collect. Such waivers are done @ periodic intervals.",b'ApnaSecbad',2020-11-20 16:04:32,police
97,"@RajeshTaduri @TelanganaCOPs @cyberabadpolice @CyberCrimeshyd @CyberCrimePSCyb @CyberCrimeRck @Cyberdost @InfoSecAwa @TelanganaDGP @SwatiLakra_IPS @RachakondaCop @cp_nizamabad @spvikarabad @spsircilla @spsuryapet @GadwalSp @spmahabubabad @spsangareddy Not to be mistaken.  In general, people who do not have any family members, friends, contacts in other countries can ignore such incoming calls.   Educated / Business / IT Professionals can carry out their communication cautiously.",b'HiHyderabad',2020-11-20 15:57:30,police
98,@CYBTRAFFIC @cyberabadpolice @TelanganaCOPs @CyberCrimePSCyb @HiHyderabad The fine for dangerous driving should be doubled if the driver/rider is putting a kid at risk.,b'PratimaKondacha',2020-11-20 15:49:26,police
99,"Sir @HYDTP @bonthurammohan @KTRTRS @GHMCOnline @CommissionrGHMC  plz hv a visit for 1 time on this stretch on any time of the day,I bet you will take up this very seriously..1 mtr of the road is not pot hole free and worst hit by discipline of autos during peak hrs @TOIHyderabad https://t.co/sy9jjM33nP",b'sri_splash',2020-11-20 15:49:12,police
