,Tweet,User,createdTime,label
17,@vickyrohit9 @babu_errolla @sripaad125 @NagarajPalle @KTRTRS Also y didnt he use BSNL for tht campaign??   Any thoughts on tht?,b'SandeepCh97',2020-11-20 10:03:03,telecommunication
18,"@vickyrohit9 @babu_errolla @sripaad125 @NagarajPalle @KTRTRS Ths BSNL Asst. Gen Sec can explain u better. 👇 Whether u watch it or not, u r cover drive was hilarious. 😂 Watch it and do a favour on yourself. https://t.co/xZ0gTrvgz1",b'SandeepCh97',2020-11-20 09:59:04,telecommunication
19,@vickyrohit9 @babu_errolla @sripaad125 @NagarajPalle @KTRTRS How about promoting BSNL?? https://t.co/YPpfg0yjC4,b'SandeepCh97',2020-11-20 09:50:10,telecommunication
20,"@babu_errolla @sripaad125 @NagarajPalle @KTRTRS Thn it's the responsibilty of govt to improve it. If BJP is doing the same as UPA, thn y did they come to power?? We could have continued with the UPA forever. Why a PM shld campaign for private company Relaince JIO? How many timea did he do the same for BSNL?",b'SandeepCh97',2020-11-20 09:17:09,telecommunication
21,@PavanKumarTRS1 @GoGreen1_9 @ysathishreddy @KTRTRS @trspartyonline @TRSTechCell @bandisanjay_bjp @BJP4Telangana Are you using BSNL sim or broad band bro??? Bsnl was in losses because of its own employees never work properly...first you should know all this before commenting.. Don't be lier like KCR and KTR,b'Srikant41961164',2020-11-20 07:30:45,telecommunication
22,"@rammarla @KTRTRS Before you retweeting evry tweet of bjp, you shud ask bandi, sanjay, modi where is 2cr job promise evry year.. Y bsnl, lic, bpcl are selling.. Y public banks are selling.. Are these things are not concern for you.. Wake up ask the modi govt..",b'VenkatBandari3',2020-11-20 07:20:24,telecommunication
23,@DoT_India @BSNLCorporate told on 20th Oct'20 the tower will be removed by 20th Nov'20. But I don't see a SINGLE BOLT been REMOVED by @bsnl_tt Hyderabad.  It's 2+ YEARS now 😒   CC: @manojsinha_ @DoT_India @TRAI @TarangSanchar @KTRTRS @CommissionrGHMC @ZC_Secunderabad @kishanreddybjp https://t.co/U4JW0VaFSD,b'imurnithin',2020-11-20 06:12:53,telecommunication
24,"#Hyderabad Police is increasing the CCTV network to 10 Lakh, &amp; World Class Command Control Centre using #AI tech which can process 1 lakh CCTV footage in under a minute, make Hyderabad safe &amp; crime free, &amp; keep anti-social elements on the run @KTRTRS @ANI #HappeningHyderabad https://t.co/I8MWAqESV3",b'TelanganaBest',2020-11-20 06:07:33,telecommunication
25,@BSNLCorporate Sir as you told on 20th Oct'20 the tower will be removed by 20th Nov'20. But I don't see a SINGLE BOLT been REMOVED by @bsnl_tt HYD under supervision of M.V.Ramanaiah-BSNL-DGM (IO &amp; I)?  CC: @manojsinha_ @DoT_India @TRAI @TarangSanchar @KTRTRS @CommissionrGHMC @ZC_Secunderabad https://t.co/XKlWf3Q0Bw,b'imurnithin',2020-11-20 04:35:34,telecommunication
26,"Besides #THub, the #Telangana innovation network partners,such as #TSIC, #WEHub, #TASK, #RICH &amp; #TWorks are actively working towards strengthening #HappeningHyderabad’s innovation ecosystem in India &amp; the world👏  #SmartPharma👇at WEHub is one such latest success story👍 @KTRTRS https://t.co/nnXTDUsjuk",b'PuttaVishnuVR',2020-11-20 02:40:10,telecommunication
27,@RachakondaCop @NtvTeluguLive @Eenadu_Newspapr @TelanganaDGP @ACTIndiaOffice Police are corrupted. Not working for tax payers(citizens). Talking rules but taking bribes and communications. Plz take action.@KTRTRS Public servants are not working for public. @TV9Telangana @V6News By at least adding media these big heads will respond.,b'SurendarB10',2020-11-19 13:27:28,telecommunication
28,Vote for BJP will sell all our public sectors including - BEL BHEL ECIL NFC DRDO LIC SBI HPCL IOCL BPCL BSNL to the friends  vote to CAR will empower &amp; protect our public sectors and bring more fortune 500s to our people and to our city  Vote for CAR 🚗 in GHMC elections.@KTRTRS,b'sridhar_swiss',2020-11-19 13:09:06,telecommunication
29,"@PuttaVishnuVR @KTRTRS @TelanganaDGP @TelanganaCMO @MPsantoshtrs @RaoKavitha @KonathamDileep @PSReddyTRS @shaileshreddi @bonthurammohan @trsharish Hyderabad Police is increasing the CCTV network in #Hyderabad to10 Lakh cameras, and Command Control Centre using #AI technology which can process 1 lakh CCTV footage in under a minute @KTRTRS @ANI @Reuters  #HyderabadWithTRS https://t.co/OVByUb7uEv",b'TelanganaBest',2020-11-19 07:23:47,telecommunication
30,"@BJP4India  messed up with wrong person KCR, Nation will see another sakana janula sammay with employees of @lic @bsnl @RailMinIndia. India can prosper only with farmer friendly and people friendly policy rather than communal policies -quote KCR @KTRTRS @asadowaisi @TelanganaCMO",b'indiakagalwan',2020-11-18 17:03:03,telecommunication
31,@BSNLCorporate Sir as you told on 20th Oct'20 the tower will be removed by 20th Nov'20. But I don't see a single bolt been REMOVED by @bsnl_tt HYD under supervision of M.V.Ramanaiah-BSNL-DGM (IO &amp; I)?  CC: @manojsinha_ @DoT_India @TRAI @TarangSanchar @KTRTRS @CommissionrGHMC @ZC_Secunderabad,b'imurnithin',2020-11-18 07:06:48,telecommunication
32,@KTRTRS Though there are local ISPs in Medchal but they doesn't work as expected. We have to rely on our mobile data. The network suddenly drops out frequently mobile data hotspot problem has become rapid and too worse.,b'UDAYYK1',2020-11-18 06:54:05,telecommunication
33,@KTRTRS @RaoKavitha @KTRTRS @TelanganaCMO  Initiation for expansion of  Rail/Metro network within the city of Hyderabad also to be considered by the Telangana government to reduce the pollution and traffic predicting the future in view of a common people of Telangana.,b'sravanchinni213',2020-11-17 19:05:42,telecommunication
34,"@TsspdclCorporat Hello Team,I request to help us in Sri Venkateshwara Colony adjacent to Narayanguda water tank , cable operators , act fibre wires are hanging on your Electricity poles and even they are hanging below our house gates. Your officers denied to helps us . @KTRTRS https://t.co/OeYkAOMd6T",b'Chandra91455436',2020-11-17 14:47:54,telecommunication
35,"₹9,764cr spent by HMWSSB on water infra by constructing reservoirs,new pipelines and existing network improved for drinking water across the city This did not happen overnight but with the vision of #KCR to facilitate provision of sufficient drinking water! @KTRTRS @JAGANTRS https://t.co/pHVsKhEunG",b'ManduvaKarthik',2020-11-17 07:52:31,telecommunication
36,"Rs 9,764 Cr Spent by HMWSSB on Water Infra. HMWSSB has Constructed Reservoirs, Laid New Pipelines and Existing Network Improved for ensuring Safe and Potable Drinking Water Across the City. @KTRTRS https://t.co/MI96e8LaNr",b'Ahmed_Trs_KTR',2020-11-17 07:13:30,telecommunication
37,"₹9,764cr spent by HMWSSB on water infra by constructing reservoirs,laid new pipelines and existing network improved for potable drinking water across the city This did not happen overnight but with the vision of #KCR to facilitate provision of sufficient drinking water! @KTRTRS https://t.co/tOVkOko0Fy",b'narasimhabegar2',2020-11-17 06:29:43,telecommunication
38,"₹9,764cr spent by HMWSSB on water infra by constructing reservoirs,laid new pipelines and existing network improved for potable drinking water across the city  This did not happen overnight but with the vision of #KCR to facilitate provision of sufficient drinking water! @KTRTRS https://t.co/vAguyl5B4G",b'ysathishreddy',2020-11-17 05:27:11,telecommunication
39,"Rs 9,764 Cr Spent by HMWSSB on Water Infra. HMWSSB has Constructed Reservoirs, Laid New Pipelines and Existing Network Improved for ensuring Safe and Potable Drinking Water Across the City. @KTRTRS @HMWSSBOnline @arvindkumar_ias https://t.co/ILzsVtGrS8",b'KodatiJithen',2020-11-17 04:01:11,telecommunication
40,"Rs 9,764 cr spent by HMWSSB on water infra  HMWSSB has constructed reservoirs, laid new pipelines and existing network improved for ensuring safe and potable drinking water across the city   @KTRTRS @JAGANTRS https://t.co/LxsaE2Fd3d",b'KiranbTRS',2020-11-17 02:12:33,telecommunication
41,"Rs 9,764 cr spent by HMWSSB on water infra  HMWSSB has constructed reservoirs, laid new pipelines and existing network improved for ensuring safe and potable drinking water across the city #Hyderabad #Telangana @TelanganaCMO @KTRTRS @RaoKavitha @MPsantoshtrs @trsharish https://t.co/Mk6kySqVFu",b'NKB_TRS',2020-11-16 21:48:14,telecommunication
42,"@KTRTRS @narendramodi @rashtrapatibhvn  Please continue this protocol of avoiding cities, work from home, digital schools &amp;colleges, this will save kids from crimes, if communication network got stronger than villages are more than enough  No cities to feed on poor people blood",b'BPrasad369',2020-11-16 02:57:21,telecommunication
43,With a goal to improve transport system in #Hyderabad with initiatives 👇 - Strategic Road Development Program - GHMC  - HRDCL  - CRMP - Network Wife Traffic Management  @KTRTRS https://t.co/m96SAsKypp,b'JAGANTRS',2020-11-14 02:23:00,telecommunication
44,"TS Govt with the intention of improving road Infrastructure in #Hyderabad launched #SRDP, #CRMP &amp; most crucially,the development of missing link roads by #HRDCL👍  The mapping of core Hyd road network was done &amp; synchronized with Hyd master plan to achieve best results👏 @KTRTRS https://t.co/GOPhMgOPKv",b'PuttaVishnuVR',2020-11-13 17:54:18,telecommunication
45,"#Hyderabad Waste Management system has the best👌in the world🌏  👉The Project comprises a network of fully mechanised Secondary Collection &amp; Transport Points; strategically located Transfer Stations; &amp; the most modern, technology-enabled Fleet of transport vehicles👏 @KTRTRS https://t.co/zFaDQPyz5l",b'PuttaVishnuVR',2020-11-13 17:53:23,telecommunication
46,"#Hyderabad Waste Management system has the best👌in the world🌏  👉The Project comprises a network of fully mechanised Secondary Collection &amp; Transport Points; strategically located Transfer Stations; &amp; the most modern, technology-enabled Fleet of transport vehicles👏 @KTRTRS https://t.co/hQYBhB2v0p",b'PuttaVishnuVR',2020-11-12 16:29:55,telecommunication
47,"@musharraf_ias @IKReddyAllola @KTRTRS With no response from the administration, I had to finally go with OZONE cable wired network in Nirmal. Sorry to say both @reliancejio and @airtelindia didn't worry about the intermittent network issues ppl are facing in Nirmal.",b'Shahbaz_mca',2020-11-12 15:09:38,telecommunication
48,"@KTRTRS Hello sir. While new road network is necessary, improving the state of the existing roads is equally important. Is there a plan drawn to improve the existing roads? Is it available in the public domain for us to see? If not, can you pls throw some light on your plans for the same",b'iAnasuri',2020-11-12 06:54:13,telecommunication
