,Tweet,User,createdTime,label
19,"I remember on the way to my school when summer arrived, hundreds of women used to protest in front of the Water Supply Board office. They used to get drinking water once in 14 days. KCR leadership ensured that all areas included in @GHMCOnline get drinking water. : @KTRTRS",b'TheSiasatDaily',2020-11-19 06:06:18,water
20,Urgent works needed for kattedan storm water drain at kattedan iala...kattedan main electric substation...all my tweets are going to deaf ears..no one reverts or responds other than hmwssb..@KTRTRS @HMWSSBOnline @GHMCOnline @CommissionrGHMC @TSIICLtd @MinisterKTR @arvindkumar_ias,b'SudarshanBothra',2020-11-19 01:41:43,water
21,@TejaArukoti @HYDTP @HiHyderabad @GHMCOnline @hydcitypolice @Hydbeatdotcom @AddlCPTrHyd @rajakesarimdk @CommissionrGHMC @TelanganaDGP @CPHydCity @revanth_anumula @ZC_Secunderabad ✍️...  #AskKTR   542* Days F/U  @HYDTP -There is no Traffic Signal at Water-Tank bus stop. (Near Risala Bazar). Its prone to accidents.   Pls. Update the Date of Signal Installation!  @AddlCPTrHyd @CPHydCity #Hyderabad #CivilKhan #HyderabadTrafficPolice   https://t.co/GfeM6DBwwZ,b'CIVILKHAN1',2020-11-18 22:08:38,water
22,"@ChintalaShanti @KTRTRS @MynampallyTRS @Eatala_Rajender Shanthi Garu,  Kindly slove the water problem at Prashant Nagar colony, Behind SBI Bank.We are asking for this since long back but there is no response from your end . GHMC-Division-134 @ChintalaShanti  @KTRTRS  @TSwithKCR  @GHMCOnline  @CommissionrGHMC  @KTR_News",b'Narende30740686',2020-11-18 19:34:43,water
23,"@ChintalaShanti @KTRTRS @BTR_KTR @MynampallyTRS Shanthi Garu,  Kindly slove the water problem at Prashant Nagar colony, Behind SBI Bank.We are asking for this since long back but there is no response from your end . GHMC-Division-134 @ChintalaShanti  @KTRTRS  @TSwithKCR  @GHMCOnline  @CommissionrGHMC  @KTR_News",b'Narende30740686',2020-11-18 19:33:51,water
24,@kparveen2005 @KTRTRS @hydcitypolice @CommissionrGHMC @GHMCOnline @HiHyderabad @HydCollector @SabithaindraTRS @seethakkaMLA @Paul_Oommen everyone need vote when get vote they got seat now if you need water to clear then you need to give under table to them,b'Firdous19492759',2020-11-18 18:59:15,water
25,"Shanthi Garu,  Kindly slove the water problem at Prashant Nagar colony, Behind SBI Bank.We are asking for this since long back but there is no response from your end . GHMC-Division-134 @KTRTRS @TSwithKCR @GHMCOnline  @CommissionrGHMC @KTR_News #HyderabadWithTRS  @ChintalaShanti",b'Narende30740686',2020-11-18 17:13:02,water
26,Why OsmanNagar is floating on water still ? What's wrong with #TRSGOVT ? @KTRTRS @hydcitypolice @CommissionrGHMC @GHMCOnline @HiHyderabad @HydCollector @SabithaindraTRS @seethakkaMLA  @Paul_Oommen,b'kparveen2005',2020-11-18 14:24:22,water
27,@PuttaVishnuVR @KTRTRS @arvindkumar_ias @GHMCOnline @bonthurammohan On what basis we should vote for you. First go and check Osman Nagar rain water is still in but no one is helping there.every one going and saying we will help you but no one is helping not only TRS but also Congress,b'Ismail07Syed',2020-11-18 10:01:23,water
28,"@kanakasen1958 @KTRTRS @GHMCOnline Dear Sir,   Actually, the team was working on 50 percent tax waiver. So the payment gateway was temporarily halted. Now it is updated and working. You can use the Property Tax and Water Tax service. For any further help please mail to us at emassupport.ts@cdma.gov.in.",b'cdmatelangana',2020-11-18 09:55:12,water
29,@DaysMasked @navaneethreddym @KTRTRS @GHMCOnline @Director_EVDM @arvindkumar_ias Easiest is to provide rehabilitation to people of those colonies till the water subsided,b'agnanodayam',2020-11-18 08:24:51,water
30,"Look at the gross negligence. Water is very scarce and these people waste it. I have repeatedly cautioned them but this happens every day. Gallons of water is being lost @CommissionrGHMC @GHMCOnline @HMWSSBOnline this house is next to Sri Sai Soudha Apartment in Defence Colony, https://t.co/3XmiHLtpXM",b'DurgaPr81609768',2020-11-18 07:06:14,water
31,"@KTRTRS sir please help Osman nagar people they are still suffering so much, they don't want money anything else just they want water relief. Hope u take action soon.@KTRTRS @GHMCOnline @TelanganaCMO https://t.co/DcAhzB6nqF",b'AliMohdali34',2020-11-18 05:05:03,water
32,@KTRTRS @GHMCOnline @asadowaisi Australia using this simple technique to keep water clean https://t.co/BdQNBS0dRw,b'iquamsajid1',2020-11-18 04:34:29,water
33,@HMWSSBOnline @hmwssbgmom13 @hmwssbdgmalwal @GHMCOnline @CommissionrGHMC @KTRTRS It’s Sewerage leakage. Explain me how it related to @GHMCOnline ? Water is leaking from ages. And you should contact @CommissionrGHMC to close it. It’s not our job we just helping to close it.,b'urstrulyAndy',2020-11-18 04:11:44,water
34,@TejaArukoti @HYDTP @HiHyderabad @GHMCOnline @hydcitypolice @Hydbeatdotcom @AddlCPTrHyd @rajakesarimdk @CommissionrGHMC @TelanganaDGP @CPHydCity @revanth_anumula @ZC_Secunderabad ✍️...  #AskKTR   541* Days F/U  @HYDTP -There is no Traffic Signal at Water-Tank bus stop. (Near Risala Bazar). Its prone to accidents.   Pls. Update the Date of Signal Installation!  @AddlCPTrHyd @CPHydCity #Hyderabad #CivilKhan #HyderabadTrafficPolice   https://t.co/GfeM6DBwwZ,b'CIVILKHAN1',2020-11-18 01:04:28,water
35,@GHMCOnline  Water logging on National Highway 65  Near Patancheru to Icrisat road Daily commuters getting stuck in the evenings only.   Request to solve the issue  Resolve this issues before elections @trspartyonline,b'SeraphicSidhu',2020-11-17 14:10:45,water
36,"This is in the Australia. I hope these kind of new measures will be implemented in India.@KTRTRS @GHMCOnline . If we had filtered out the wastage, we can easily recycle the waste as well as purify the water. https://t.co/7LHhzPRWrq",b'imakhil4444',2020-11-17 13:42:03,water
37,"Today various places inagurated #Sewerage #line, #water, and #CC #Road at Sanjay Nagar, Naidu Nagar, Singadi Basthi, Nandi nagar, Venkateswara nagar, Jalagam Vengal Rao park and Sukh Dev Nagar, with the budget and local TRS leaders were participated  @KTRTRS @BTR_KTR @GHMCOnline https://t.co/bxIwt5p1ka",b'mannekavitha4',2020-11-17 12:13:38,water
38,"Dear Sir KTR, This is my 50th tweet for the water stagnation issue. Till date no action has been taken to solve the matter, Kindly take swift action. By lane Sayani Health world. Khairatabad. Hyd. @TelanganaCMO @KTRTRS  @CommissionrGHMC @Director_EVDM @HMWSSBOnline @GHMCOnline https://t.co/3Z6bKBTi0W",b'Muddassir1769',2020-11-17 11:53:20,water
39,@sumanthparanji @GHMCOnline @KTRTRS @KTRoffice @THHyderabad The Park is in an identified water body. Slowly it could be neglected and turned into a possible Mall in future?,b'Som_mulugu',2020-11-17 10:58:57,water
40,"@HMWSSBOnline, @GHMCOnline Sir, water leaking under footpath for last 5days. Hmwssb staff 500m from location on  water tank Rd Yapral 87 unaware and blind to problem. Thousands of gallons flowing to make a lake opp golf links. Pl repair immediately. 80L footpath damaged by water https://t.co/vo0UpLL13r",b'molfe2000',2020-11-17 06:35:16,water
41,3/4 @KTRTRS @KTRoffice @TelanganaCMO @GHMCOnline @CommissionrGHMC  have miserably failed in their duty to offer Citizens even basic facilities. More than 65% of Hyderabad citizens get their drinking water from outside; 70% of inner roads have potholes and what @trspartyonline,b'ctzn70',2020-11-17 06:27:17,water
42,@KTRTRS @GHMCOnline @arvindkumar_ias @HMWSSBOnline @HMDA_Gov  The 'Joy of Musi' is now 'Sorrow of Musi' bcz of Development over Nature &amp; Safeguarding Land Sharks who encroached #Hyderabad's water bodies over years.   #Hyderabad demands #ReviveCityOfLakes NOW  #HyderabadFloods https://t.co/X19Q0ne6FH,b'FFF_Hyderabad',2020-11-17 04:54:40,water
43,Firstly we suffered by flood and there was no relief and now this open drainage water is flowing like river in front our house and the namazi's finding difficulty to go to even to mosque pls look into it @asadowaisi @KTRTRS @TelanganaCMO @GHMCOnline situated in Nabeel colony https://t.co/aBDacNjtgX,b'shiningrizzu',2020-11-17 04:13:55,water
44,"@V6News  @GHMCOnline @CommissionrGHMC @KTRTRS @bandisanjay_bjp @HMWSSBOnline  Its been 2months still we are getting polluted water, here am attaching a list of 20% people. I have complained many times but no one is responding properly. https://t.co/uXR99zxMkg https://t.co/oKLCy7o9AS",b'VikasAduvala',2020-11-17 04:12:03,water
45,"@KTRTRS @GHMCOnline Sir, I have been trying to pay property tax &amp; water connection charges through online CDMA site. But I end up seeing this page. Constantly the site isn't opening. I bring to your kind notice. Please do the needful. https://t.co/ppdaoypI3I",b'kanakasen1958',2020-11-17 03:12:04,water
46,"@ZC_Khairatabad @KTRTRS @arvindkumar_ias @GHMCOnline @CommissionrGHMC Please RECYCLE DRY WASTE(Plastic Wrappers and Covers, Glass and more) using SCRAPQ(https://t.co/WbCNuaAhMs) which is available in Hyderabad, Vizag &amp; Bangalore instead of dumping which is severely affecting people, creatures, land, water &amp; air around landfill 🙏",b'krishna_avs',2020-11-16 17:07:35,water
47,"@KTRTRS @KTRoffice @GHMCOnline Sir, rain water is effecting 100+hours we are at Gulmohar Park Colony with lower water flow area,plsvisit(H:550-599),Gulmohar Park Colony, Serilingampally)approve big drainage pipeline (20mX2dia) if small rain also effect 3feet water flow into house",b'Muni64386762',2020-11-16 16:02:58,water
48,"In a review meeting with the @GHMCOnline officials, Telangana IT Industry and Municipal Administration Minister  @KTRTRS on Monday stated that a special wing will be established for protection and conservation of water bodies in GHMC limits.  https://t.co/9bl4Dw1AGC",b'TheSiasatDaily',2020-11-16 15:20:04,water
49,"@KTRTRS  @GHMCOnline  on reducing prpty tax sop, instd of providing us rebate can we not use the same amount+ small matching grnt in providing water harvesting pits, a tree along with tree guard,improving foot paths and parks in every ward?A small suggestion to make our city betr https://t.co/XaATydXtRG",b'ravikumarnalam',2020-11-16 12:35:18,water
50,"@TSMAUDOnline @KTRTRS @arvindkumar_ias @IPRTelangana @GHMCOnline @HMDA_Gov @HMWSSBOnline @MinisterKTR @TelanganaCMO If you want to save water and lakes, first stop giving permissions to apartments and builders..",b'NSRAO302',2020-11-16 11:45:32,water
51,Breaking news.. Telangana High court give orders to @TelanganaCMO  solve the water problem issues  in osman nagar @KTRTRS @arvindkumar_ias @GHMCOnline @Director_EVDM,b'afroztrsv18',2020-11-16 10:44:10,water
52,@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Your top most priority should be to remove illegal encroachments from and around water bodies.,b'TheSNFD',2020-11-16 09:31:41,water
53,@TSMAUDOnline @KTRTRS @arvindkumar_ias @IPRTelangana @GHMCOnline @HMDA_Gov @HMWSSBOnline @MinisterKTR @TelanganaCMO How are @TelanganaCMO &amp; @MinisterKTR going to protect watershed of Moosi River supplying water to Himayath Sagar &amp; Usman Sagar lakes that supply drinking water to HYD? Soon the watershed will urbanize &amp; raw sewage &amp; polluted storm water runoff will get into these lakes.  @KTRTRS,b'Hyderabadi789',2020-11-16 05:39:27,water
54,"@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Seriously Sir, I have sent inputs on Lakebed (Bon Chervu, Hasmathpet) and not a single time you/your team has thought fit to respond &amp; inquire condition of Lake encroachment, dumping ground, mosquito menace- due to poor upkeep of this water body ! @ZC_Secunderabad @zckukatpally",b'makarand_india',2020-11-16 05:33:31,water
55,Hello @GHMCOnline  Can you please tell me water atm working location ....in @hyderabad   Last time I surched  for water .. I visited 5 @waterATMs  they are not in working condition.... @KTRTRS @CommissionrGHMC @timesofindia @TimesNow @BBCWorld @TV9Telugu,b'PulluriSai',2020-11-16 05:15:43,water
56,"@TSMAUDOnline @KTRTRS @arvindkumar_ias @IPRTelangana @GHMCOnline @HMDA_Gov @HMWSSBOnline @MinisterKTR @TelanganaCMO On the service road towards Narsing from Financial Dist. many big builders name boards are seen and water bodies adjacent to them, any idea Sir?! Are you considering all such places without any political interference?! Will power and commitment is the key Sir.",b'arzaramesh',2020-11-16 04:57:52,water
57,@GHMCOnline  @CommissionrGHMC   Dear GHMC This is the situation of new connections installed under Mission Bhagiratha. Water is coming on the roads instead of into the pots. https://t.co/hxqfD6yeUL,b'AnilP77101657',2020-11-16 04:18:57,water
58,@HMWSSBOnline @GHMCOnline @CommissionrGHMC @Hmwssbdgmchdngr @hmwssbgmom15 @hmwssbmgrchdngr It’s been 6 days and leakage is not stopped. We are unable to go outside because of continuous flow of water and stinky smell. Mosquito problem also started. Can someone please look into this?,b'TaurusMadhu',2020-11-16 03:45:14,water
59,"@HiHyderabad @MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias @D_SudheerReddy @MD_MRDCL @HydWatch @FFF_Hyderabad @CitizensForHyd @D5habib @nuts2406 @swachhhyd @ActivistTeja @infomubashir @mirzahyd1 Lessons are never learnt. The Aug 2000 floods were  bad enough, destroyed many areas &amp; was a warning of sorts. Did the State Govts in the last 20 years learn any lesson &amp; make amends? None! In fact, construction on buffer zones, FTLs, lake beds &amp; water channels continued!",b'Ilovehyderabad',2020-11-16 03:35:42,water
60,"From destruction of Rocks, Selling #Hyderabad's Green Cover to HNIs/Pharma Cos to Encroachment of Water Bodies by Land Sharks,  #Hyderabad is becoming another #Delhi. Still the focus is on unsustainable development.   .@KTRTRS .@arvindkumar_ias @TelanganaCMO @GHMCOnline @HMDA_Gov https://t.co/nobpUggukR",b'FFF_Hyderabad',2020-11-16 03:29:02,water
61,@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias @KTRTRS sir pls direct the officials to permanently notify all the pending lakes inside ORR. This will be the first and the easy step to conserve most of the Government identified water bodies.,b'phanihbp',2020-11-15 18:55:28,water
62,"@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Good to hear about meeting on protection of water bodies @bonthurammohan least bothered about lakes, I hv been contacting last 2 yrs.multiple promises made n now blocked my number Please restore Trimulgherry lake (Lake I'd 4201) Pls instruct officials to act immediately https://t.co/JPtxEFNpAv",b'SaveTrimulgher1',2020-11-15 14:06:53,water
63,@MinisterKTR @HiHyderabad @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Are those copper reusable bottles for drinking water?    If yes; a very good practice to reduce plastic.,b'Latekitty1',2020-11-15 14:00:43,water
64,"Hon'ble Minister for Municipal Administration Sri.K.T.Ramarao garu held a review meeting on protection and conservation of water bodies in @GHMCOnline limits. Mayor @bonthurammohan, Prcl secys @arvindkumar_ias and Rajat Kumar were present.  @KTRTRS  @trspartyonline  @TRSTechCell https://t.co/bY3Qr2qsiO",b'KaleemTRS',2020-11-15 13:42:15,water
65,"@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Plz concentrate on waste water treatment..plz form a special cell in MAUD,and save our environment..",b'SangeethMahesh1',2020-11-15 13:36:46,water
66,"Municipal Administration Minister @KTRTRS held a review meeting on protection and conservation of water bodies in @GHMCOnline limits. Mayor @bonthurammohan, Prcl secys @arvindkumar_ias and Rajat Kumar were present. @JAGANTRS https://t.co/jhyIwD17gG",b'gatla4747',2020-11-15 13:34:06,water
67,"Municipal Administration Minister @KTRTRS held a review meeting on protection and conservation of water bodies in @GHMCOnline limits. Mayor @bonthurammohan, Prcl secys @arvindkumar_ias and Rajat Kumar were present. @BTR_KTR @JAGANTRS @ysathishreddy @krishanKTRS @dcstunner999 https://t.co/GjcWSdjFzc",b'narasimhabegar2',2020-11-15 13:30:29,water
68,"Municipal Administration Minister @KTRTRS held a review meeting on protection and conservation of water bodies in @GHMCOnline limits. Mayor @bonthurammohan, Prcl secys @arvindkumar_ias and Rajat Kumar were present. https://t.co/0QKJ2EmfTU",b'MinisterKTR',2020-11-15 13:27:24,water
69,Respected sir @KTRTRS @KTRoffice @GHMCOnline @CommissionrGHMC @ZC_Khairatabad we are the area people of Dargah Barhana sha phisal banda Sir there is a lot of rain water pipe line work is pending in our locality for more then 3months and the roads are blocked please clear the prob https://t.co/NLgplwhGcv,b'shaikzafar13',2020-11-15 10:35:46,water
70,@KTRTRS @@CommissionrGHMC @GHMCOnline   sir complaint dt 06/08/2020 I'd 60820914668  road is damaged till not done please kindly solve problem as soon as possible thank you my cell no 9290100810 shivaji Nagar near water tank opp bramammgari temple shaikpet Hyderabad 500008,b'korupolalaxmina',2020-11-15 05:47:55,water
71,@@CommissionrGHMC @GHMCOnline   sir complaint dt 06/08/2020 I'd 60820914668  road is damaged till not done please kindly solve problem as soon as possible thank you my cell no 9290100810 shivaji Nagar near water tank opp bramammgari temple shaikpet Hyderabad 500008,b'korupolalaxmina',2020-11-15 05:45:56,water
72,@GHMCOnline Bollaram x Road drainage water block road in rain season time not repair please solve the problem. Thanks sir https://t.co/Ldouoda5Is,b'BNReddy97113997',2020-11-15 05:31:30,water
73,"@amoh_19 @GHMCOnline @CommissionrGHMC @MDHMWSSB @HMWSSBOnline @ZC_SLP @ZC_Khairatabad @KTRTRS The spot is entrance to the historic Venkatagiri Water Works office and the same is being treated in this way, kindly take some necessary action to avoid the same, like collecting the garbage from house to house Or providing garbage bins in the near by lovalitu Or whatever.",b'hmwssbmgrjhills',2020-11-14 19:33:28,water
74,@HrdclAe @KTRTRS @arvindkumar_ias @bonthurammohan @GHMCOnline Good to see that link road activities are in progress but pls ensure that the debris and excess earth shall cart away and dispose at designated areas. Otherwise that will dispose into near by water bodies for which we have witnessed horrible situations.,b'ksnm72374808',2020-11-14 12:05:54,water
75,"@HMWSSBOnline @GHMCOnline @CommissionrGHMC Been almost 6 days without water supply in  Troopbazar. People are borrowing water from each other since past few days. This is not fair! Why's this happening? Please try to fix it, the neighborhood is waiting to celebrate too.",b'sonika0333',2020-11-14 10:00:32,water
76,@RajeshCH05482 @akkhilesh_dubey @HMWSSBOnline @GHMCOnline @arvindkumar_ias @KTRTRS The issue is with scarcity in bore water? Heard there is no drinking water connection in this area of PJR enclave.,b'vivekcochin',2020-11-14 09:38:38,water
77,"@KTRTRS Sir, my parents are facing severe issue with drainage in shankar enclave old Bowenpally, despite several appeals to @GHMCOnline and @HMWSSBOnline for few years, drainage still overflowing on the street, mixing with drinking water and causing health hazard, @KTRTRS please help. https://t.co/L477TZ4cUe",b'reubendavid88',2020-11-14 09:28:16,water
78,#Hyderabad floods of Oct 2020 has caused massive destruction of around Rs.800cr  The way Urban Lakes were managed is a tight slap to @GHMCOnline @HMDA_Gov   My venture #NkoolUrbanLabs is all set to plan Smart Water  Drains &amp; Sewage Systems.  Nkool - The Environmentalist 🕵️‍♀️🧙‍♂️🇮🇳,b'MBharatam',2020-11-13 08:17:05,water
79,"@arvindkumar_ias @GHMCOnline @ZC_Khairatabad @KTRTRS @YadavTalasani @bonthurammohan @IPRTelangana @TSMAUDOnline Sorry to keep this we also belong to ghmc but still we don't have basic facilities like water connection etc old bowenpally back side of mkr model high school near bhagya sree gardens, we are here just because of our elders at least we need to keep the premises clean 🙏 https://t.co/KUZF7Nelhc",b'NaveenMoggala',2020-11-13 05:58:41,water
80,Dear @GHMCOnline @bonthurammohan kindly repair the damaged roads Towlichiki to kajaguda Road and water leakages on roads at darga @KTRTRS kindly look in to roads on priority @HYDTP,b'PRASHAN26242924',2020-11-13 05:43:59,water
81,@GHMCOnline There is drain water smell in Manjeera water for a long time. Please fix this issue. Area:Alwal Sai Nagar colony.,b'ChaitaliChatt19',2020-11-13 02:24:18,water
82,"@GHMCOnline  Please take a note and complete this Complain ASAP, EdiBazar Main Road Near Masjid Siddique Akbar, Drain water flowing since back 2 Days rectify it ASAP as citizens suffering I'll health due to it. It's flowing over long Stretch causing problems. https://t.co/GA5FQlYion",b'kabeerkhank2',2020-11-12 17:12:20,water
83,"@HMWSSBOnline @GHMCOnline @Hmwssbdgmchkgud Hello sir 🙏 Drainage water is flowing at Prayer Power Church parsigutta Musheerabad. CAN:052140985 Name: SUDHAKAR.K. CAN:052107652 Name: KUMAR SWAMY, M.",b'vinodkaparthi19',2020-11-12 15:29:55,water
84,"Inaugurated Strom water drain in NBT NAGAR &amp; CC Road in Bhola NAGAR area with an estimated cost of 14L, capable enough of handling heavy floods caused by torrential rains. #GHMC #developmentworks #banjarahills @KTRTRS @trspartyonline @GHMCOnline https://t.co/3H742hyy0I",b'GadwalvijayaTRS',2020-11-12 14:47:05,water
